index,SEQ.025,SEQ.026,SEQ.027,SEQ.028,SEQ.029,SEQ.030,SEQ.031,SEQ.032,SEQ.033,SEQ.034,SEQ.035,SEQ.036,SEQ.037,SEQ.038,SEQ.039,SEQ.040,SEQ.041,SEQ.042,SEQ.043,SEQ.044,SEQ.127,SEQ.128,SEQ.129,SEQ.130,SEQ.131,SEQ.132,SEQ.134,SEQ.135,SEQ.136,SEQ.137,SEQ.138,SEQ.139,SEQ.140,SEQ.141,SEQ.142,SEQ.143,SEQ.144,SEQ.145,SEQ.146,SEQ.147,SEQ.148,SEQ.149,SEQ.150,SEQ.151,SEQ.152,SEQ.153,SEQ.154,SEQ.155,SEQ.156,SEQ.157,SEQ.158,SEQ.159,SEQ.160,SEQ.161,SEQ.162,SEQ.163,SEQ.164,SEQ.165,SEQ.166,SEQ.167,SEQ.168
Group,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,healthy,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE,PLE
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ,0.00169230769230769,0.574409005628518,0.00153846153846154,0.00692307692307692,15,36,0,0,0.00615384615384615,7.14461538461538,0.00168530017693897,1.46309048186298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,0.001,0.00313320825515947,0,0,1,2,0,0,0.02,0.0723076923076923,0.00447213595499958,0.0141237035263025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,3.84615384615385e-05,0,0,0,1,0,0,0,0.000769230769230769,0,0.000172005229038445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus,0.00230769230769231,0.000206378986866792,0,0,4,2,0,0,0.0230769230769231,0.00538461538461538,0.0066124652253358,0.000958061254911602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea,0.000461538461538462,0.00264540337711069,0,0,7,14,0,0,0.00307692307692308,0.0584615384615385,0.000804843636585534,0.0100957674365437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,0.901192307692308,0.524896810506567,0.782692307692308,0.0107692307692308,14,29,0,0,4.48461538461538,3.91461538461538,1.11845205669009,0.963534202021093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.00123076923076923,0.00412757973733583,0,0,4,16,0,0,0.00923076923076923,0.04,0.00294663424588286,0.00945364914603669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium,0,0.000787992495309568,0,0,0,1,0,0,0,0.0323076923076923,0,0.00504561384563189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilicoli,0,0.00125703564727955,0,0,0,9,0,0,0,0.0161538461538462,0,0.00349452698698275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter,0.000461538461538462,0.00075046904315197,0,0,5,9,0,0,0.00384615384615385,0.00692307692307692,0.00101068720820275,0.00179980114679084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Other,0.0208846153846154,0.0188367729831144,0.00615384615384615,0.00230769230769231,18,34,0,0,0.263846153846154,0.366923076923077,0.0577558489490295,0.0591295643749569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella,0.000153846153846154,0.000187617260787992,0,0,2,2,0,0,0.00230769230769231,0.00461538461538461,0.000535271056875738,0.000856242095888505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Bissell_p1_metabat2_high_PE.006.contigs],0.000153846153846154,0.000225140712945591,0,0,2,2,0,0,0.00230769230769231,0.00692307692307692,0.000535271056875738,0.0011311080397576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Burrito_p2_metabat2_high_PE.034.contigs],0.000153846153846154,0.000131332082551595,0,0,2,3,0,0,0.00230769230769231,0.00230769230769231,0.000535271056875738,0.000513211233267915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Elaine_p2_metabat2_high_PE.023.contigs],0.000230769230769231,0.00024390243902439,0,0,1,3,0,0,0.00461538461538461,0.00769230769230769,0.00103203137423067,0.00122158864930619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Kenny_p2_metabat2_high_PE.022.contigs],0.000423076923076923,0.000150093808630394,0,0,2,3,0,0,0.00692307692307692,0.00384615384615385,0.00156803558517893,0.000648610535741298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Kit_p2_metabat2_high_PE.035.contigs],0.0005,0.000318949343339587,0,0,4,4,0,0,0.00615384615384615,0.00846153846153846,0.00141784243561141,0.00137577960422852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Michael_p1_maxbin2_low_prob.031.contigs],7.69230769230769e-05,3.75234521575985e-05,0,0,1,2,0,0,0.00153846153846154,0.000769230769230769,0.000344010458076891,0.000167757530734685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Peterbilt_p2_metabat2_high_PE.046.contigs],0.000153846153846154,0.000112570356472795,0,0,1,2,0,0,0.00307692307692308,0.00307692307692308,0.000688020916153781,0.000531854398195933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Scrappy_p2_maxbin2_low_prob.025.contigs],0.0167692307692308,0.0186491557223265,0.0134615384615385,0.00615384615384615,19,29,0,0,0.0592307692307692,0.233076923076923,0.0163475946019022,0.0387366241422127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Shorty_p1_metabat2_high_PE.005.contigs],0.000615384615384615,0.000637898686679174,0,0,4,6,0,0,0.00923076923076923,0.0153846153846154,0.00206707818140362,0.00251564594634238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Skinner_p2_metabat2_low_PE.014.contigs],0.000230769230769231,0.000206378986866792,0,0,1,3,0,0,0.00461538461538461,0.00461538461538461,0.00103203137423067,0.000860445567867826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Erysipelotrichaceae_Stewie_p2_metabat2_high_PE.007.contigs],0.000269230769230769,0.000262664165103189,0,0,2,3,0,0,0.00384615384615385,0.00538461538461538,0.000909310298829707,0.00101190774332097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Other;g__Other,0.00519230769230769,0.00427767354596623,0.00423076923076923,0.000769230769230769,16,29,0,0,0.0215384615384615,0.0507692307692308,0.00535779904332009,0.00861409465014467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter,0.0665384615384615,0.0341651031894934,0.0103846153846154,0,17,10,0,0,0.514615384615385,1.15846153846154,0.128786226924335,0.181887699894934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium,0.000115384615384615,0.000769230769230769,0,0,1,4,0,0,0.00230769230769231,0.0130769230769231,0.000516015687115336,0.00278945605607211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.128115384615385,1.69091932457786,0,0.000769230769230769,4,21,0,0,2.39230769230769,32.4938461538462,0.533571927549208,6.61507692312056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A,0.00184615384615385,0.0243714821763602,0,0,1,16,0,0,0.0369230769230769,0.315384615384615,0.00825625099384538,0.0612812989767017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B,1.61626923076923,3.22664165103189,0,0.0953846153846154,6,33,0,0,31.3207692307692,28.5223076923077,6.99386373512523,7.33682421211052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C,0.000384615384615385,0.00358348968105066,0,0,1,11,0,0,0.00769230769230769,0.0407692307692308,0.00172005229038445,0.00888721200167126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D,0.00484615384615385,0.0273170731707317,0,0,5,18,0,0,0.0684615384615385,0.581538461538462,0.0156417778186874,0.0988133920491597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E,0.00115384615384615,0.0781050656660413,0,0,2,8,0,0,0.0169230769230769,2.12615384615385,0.00395789109245312,0.346563906585723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_G,0,0.000112570356472795,0,0,0,2,0,0,0,0.00307692307692308,0,0.000531854398195933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_H,0,0.000675422138836773,0,0,0,8,0,0,0,0.00769230769230769,0,0.00172172957239233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Other,0.0143846153846154,0.0888930581613508,0,0.00230769230769231,8,30,0,0,0.262307692307692,0.821538461538462,0.058410962567962,0.198203622568869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus,0.00284615384615385,0,0,0,1,0,0,0,0.0569230769230769,0,0.012728386948845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Dellaglioa,0,0.000806754221388368,0,0,0,2,0,0,0,0.0184615384615385,0,0.00363233025239872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Fructilactobacillus,0,3.75234521575985e-05,0,0,0,1,0,0,0,0.00153846153846154,0,0.000240267325982471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus,0.00519230769230769,0.0265853658536585,0,0,3,9,0,0,0.0946153846153846,0.646923076923077,0.0211324882979509,0.111080765006604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus,0.00138461538461538,0.104446529080675,0,0,2,9,0,0,0.0192307692307692,2.08692307692308,0.00460592823422005,0.399328078854951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.00846153846153846,3.86467166979362,0,0.00307692307692308,9,24,0,0,0.100769230769231,79.5061538461539,0.0234517468118462,13.6738878114956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus,0.000961538461538461,0.00198874296435272,0,0,3,5,0,0,0.0161538461538462,0.0276923076923077,0.00361555689140756,0.00676305577128897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc,0.00438461538461538,0.00377110694183865,0,0,6,6,0,0,0.0353846153846154,0.0738461538461538,0.0108673952852795,0.0153410969864285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus,0.000230769230769231,0.000375234521575985,0,0,1,4,0,0,0.00461538461538461,0.00923076923076923,0.00103203137423067,0.00152999546756021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus,0.151576923076923,1.14878048780488,0,0,8,16,0,0,2.97692307692308,22.6692307692308,0.665050533949355,4.31851938787131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,0.00284615384615385,1.15292682926829,0,0,4,16,0,0,0.0261538461538462,20.5892307692308,0.00704613970261827,4.1660060592592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Other,0.00242307692307692,0.0667917448405253,0.000384615384615385,0.000769230769230769,10,26,0,0,0.0115384615384615,0.957692307692308,0.00361900068967979,0.175987484630915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,0,0.000975609756097561,0,0,0,5,0,0,0,0.0169230769230769,0,0.00355441383346449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella,0.00192307692307692,0.0108630393996248,0,0,5,6,0,0,0.0153846153846154,0.425384615384615,0.00425371034478026,0.0663835892428828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria,0,0.000544090056285178,0,0,0,1,0,0,0,0.0223076923076923,0,0.00348387622674583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Other;g__Other,0.0263076923076923,0.0974484052532833,0.000769230769230769,0.0323076923076923,14,40,0,0,0.429230769230769,0.54,0.0953642396938962,0.150124547802125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.0603076923076923,0.00607879924953096,0,0,9,15,0,0,0.644615384615385,0.192307692307692,0.178562096477246,0.029967341631171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A,0.000846153846153846,0.00345215759849906,0,0,4,7,0,0,0.00923076923076923,0.0923076923076923,0.00232650898045243,0.0147565269394321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Other,0.00246153846153846,0.0050281425891182,0,0.000769230769230769,6,22,0,0,0.0276923076923077,0.06,0.00702622218505145,0.010880058248212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,1.64273076923077,6.23020637898687,0.0173076923076923,0.588461538461538,15,40,0,0,31.0146153846154,41.9792307692308,6.91746211121578,11.1272982826797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus,0.000884615384615385,0,0,0,1,0,0,0,0.0176923076923077,0,0.00395612026788424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus_A,0,5.62851782363977e-05,0,0,0,1,0,0,0,0.00230769230769231,0,0.000360400988973706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Other;f__Other;g__Other,0.00580769230769231,0.0229831144465291,0.005,0.00846153846153846,18,41,0,0.00153846153846154,0.0238461538461538,0.148461538461538,0.00577516563832666,0.0344174662904832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus,0,7.5046904315197e-05,0,0,0,4,0,0,0,0.000769230769230769,0,0.000231081714637181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella,0,9.38086303939963e-05,0,0,0,1,0,0,0,0.00384615384615385,0,0.000600668314956177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Other,0,3.75234521575985e-05,0,0,0,2,0,0,0,0.000769230769230769,0,0.000167757530734685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,0.00103846153846154,0.00542213883677298,0,0,4,20,0,0,0.0107692307692308,0.0707692307692308,0.00287034255738947,0.012808271203725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes;c__Other;o__Other;f__Other;g__Other,0.000153846153846154,9.38086303939962e-05,0,0,3,4,0,0,0.00153846153846154,0.00153846153846154,0.000402421818292767,0.000307457696672535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Ruminiclostridium,0,0.000600375234521576,0,0,0,1,0,0,0,0.0246153846153846,0,0.00384427721571953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.496230769230769,0.0730393996247655,0.0269230769230769,0.00769230769230769,19,36,0,0,5.57538461538462,1.18846153846154,1.31826431236661,0.226032669735062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H,0,1.87617260787992e-05,0,0,0,1,0,0,0,0.000769230769230769,0,0.000120133662991235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_J,0,0.000262664165103189,0,0,0,3,0,0,0,0.00461538461538461,0,0.000982235044864411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_L,3.84615384615385e-05,0,0,0,1,0,0,0,0.000769230769230769,0,0.000172005229038445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P,1.80965384615385,0.630131332082552,0.0203846153846154,0.00923076923076923,15,28,0,0,23.0507692307692,8.19230769230769,5.3485421658238,1.43322216224295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella,0,0.0218761726078799,0,0,0,3,0,0,0,0.722307692307692,0,0.115085387489568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Other,0.0216153846153846,0.00924953095684803,0.00230769230769231,0.00153846153846154,14,25,0,0,0.173076923076923,0.1,0.0504831221738124,0.0190129882458758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium,0.000384615384615385,0.00515947467166979,0,0,1,7,0,0,0.00769230769230769,0.186153846153846,0.00172005229038445,0.0290684989335479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,0.000384615384615385,0.184559099437148,0,0,4,15,0,0,0.00384615384615385,5.52923076923077,0.000982563651782316,0.879458032918013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Other,0.000115384615384615,0.000450281425891182,0,0,2,9,0,0,0.00153846153846154,0.00538461538461538,0.000376431142253533,0.00116628690325878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum,0.0005,0,0,0,1,0,0,0,0.01,0,0.00223606797749979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Niameybacter,0.00119230769230769,0.000262664165103189,0,0,2,3,0,0,0.0161538461538462,0.00923076923076923,0.00391815202502232,0.00144535325730057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Other,0.000230769230769231,0.000131332082551595,0,0,2,4,0,0,0.00307692307692308,0.00230769230769231,0.000752862284507066,0.000451900622171776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
